"","X","Bird.ID","Date","x","y","week","yearBinary","response","course","burn_stat","ndvi","perc_mpine","perc_grassy","perc_decid","perc_bf","perc_water","DTN_road","DTN_mpine","DTN_grassy","DTN_decid","DTN_bf","DTN_water"
"2380",7273,"162.376_220019","2022-10-03",-77.9948943950746,34.0525845876823,NA,0,0,"billjones",1,-0.911651830130419,0.337482591639063,-0.499698781722315,0.38162165909748,-0.503251100114711,-0.281902246503874,0.105203456375913,-0.548215286088905,-0.180071641567807,-0.594194612791135,2.42697994479333,0.711201624552697
"3678",10162,"162.567_220318","2022-10-26",-77.9719002371426,34.073240205984,NA,0,0,"bigbay",1,0.653546088816757,-1.58391269182467,-0.499698781722315,0.471419953584903,-0.503251100114711,0.639932738018436,1.42607646473234,1.4736250338631,-0.246573345250453,-0.80878705549952,2.59998355691943,-1.13337370767199
"3690",10174,"162.567_220318","2022-10-17",-77.9616257416301,34.0692291032105,NA,0,0,"bigbay",0,0.593736970479613,0.928681100245939,-0.499698781722315,-0.830654259385485,0.856197734828332,-0.281902246503874,-0.830273774384753,-0.548215286088905,1.40974040713777,2.73550170428956,-1.00069569944348,-0.544608144144643
"3696",10180,"162.567_220318","2022-10-17",-77.9651922736286,34.0654171591836,42,0,1,"bigbay",0,-0.0159318964450952,1.33513008578745,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,-0.535588863834286,-0.548215286088905,1.12119780214662,1.79167054565343,0.44961940742417,-0.0441170936751258
"3698",10182,"162.567_220318","2022-10-07",-77.9665123515319,34.0638392031884,41,0,1,"bigbay",1,0.347663826860724,1.18733050213286,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,-0.318623952334736,-0.548215286088905,1.08443943750039,2.71404980165826,1.09035680817001,-0.223209368554557
"3705",10189,"162.567_220318","2022-10-26",-77.9653882680573,34.065667876292,43,0,1,"bigbay",0,-0.0999829834746601,1.33513008578745,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,-0.113461678791808,-0.548215286088905,1.08069134524381,2.02255876960812,0.376703150344064,-0.129050823816335
"3715",10199,"162.567_220318","2022-10-19",-77.9643539693987,34.0655267125723,42,0,1,"bigbay",0,0.0788230470581185,1.33513008578745,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,-0.753683884319626,-0.548215286088905,1.2400450943616,1.22731789620607,0.206054510729454,0.144165665608828
"3719",10203,"162.567_220318","2022-10-10",-77.966096826814,34.0643117654033,41,0,1,"bigbay",1,-0.165215559718862,1.33513008578745,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,-1.01450127177552,-0.548215286088905,1.07493755498804,2.35662729546852,1.13548354822812,-0.028976922834438
"3720",10204,"162.567_220318","2022-10-21",-77.9619388015879,34.0708587187347,NA,0,0,"bigbay",0,0.60854638172389,1.03953074448976,-0.499698781722315,-0.830654259385485,-0.13249233686784,0.127802207808147,-0.856642137301291,-0.548215286088905,1.31477150094657,2.50467933013798,-0.522124604358043,-1.13593643221803
"3727",10211,"162.567_220318","2022-10-12",-77.9726989668736,34.0624688992462,NA,0,0,"bigbay",1,0.266591391919924,1.07648068390053,-0.499698781722315,-0.830654259385485,-0.503251100114711,0.435080525934318,-0.658477618092013,-0.548215286088905,0.551920807257725,1.06849144312982,-0.273768011711636,-1.17019577524769
"3736",10220,"162.567_220318","2022-10-31",-77.9839649868786,34.0613352873057,NA,0,0,"bigbay",1,-1.32344040612833,-1.17746370628316,-0.499698781722315,2.22248521615351,-0.503251100114711,-0.281902246503874,0.34333003967277,0.587690539299182,0.934459420799914,-0.80878705549952,-0.100647685637922,-0.136775256114227
"3740",10224,"162.567_220318","2022-10-01",-77.973579478077,34.0613421332383,NA,0,0,"bigbay",0,0.325998263299782,0.928681100245939,-0.499698781722315,-0.785755148479491,0.238266426379033,-0.0770500193478633,-1.08472552475215,-0.548215286088905,0.70923547974692,0.0296282310905093,-0.86959886835536,-1.10066153399021
"3748",10232,"162.567_220318","2022-10-03",-77.965205382229,34.0699257791136,NA,0,0,"bigbay",1,0.646485184012816,0.743931577180571,-0.499698781722315,-0.426562277748685,-0.503251100114711,-0.281902246503874,-0.724608441958954,-0.548215286088905,0.804832321403841,-0.56233360989606,0.120019787858622,-0.579853298804882
"3753",10237,"162.567_220318","2022-10-24",-77.9784962597526,34.0677131491186,NA,0,0,"bigbay",0,-0.328129015429579,1.33513008578745,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,-1.00867978795546,-0.548215286088905,-0.646262315814838,0.810617479052145,-0.228878849630684,0.609783703484423
"3757",10241,"162.567_220318","2022-10-03",-77.9765033068695,34.0605047996461,NA,0,0,"bigbay",1,-3.44061622095395,-1.58391269182467,-0.499698781722315,2.71637541299543,-0.503251100114711,-0.281902246503874,1.1160358503224,1.89000594391186,0.752814260672552,-0.80878705549952,0.62597423912363,-0.158750887952659
"3759",10243,"162.567_220318","2022-10-19",-77.9837316018974,34.0653193390863,NA,0,0,"bigbay",1,0.339819056191295,-0.25371600396207,-0.499698781722315,1.10000738073852,-0.503251100114711,-0.281902246503874,1.67206377805214,-0.378047465032418,0.242269348413133,-0.80878705549952,0.615277715659429,-0.506418723765704
"3760",10244,"162.567_220318","2022-10-14",-77.9755765805746,34.0618738461402,NA,0,0,"bigbay",1,-1.35752615624754,-0.660164989503578,-0.499698781722315,1.63879672482416,-0.503251100114711,-0.281902246503874,0.341001946067081,-0.307835842508941,0.505355086035378,-0.80878705549952,0.142961668098697,-0.528291712498262
"3768",10252,"162.567_220318","2022-10-17",-77.9630723160963,34.0646492054892,NA,0,0,"bigbay",1,-0.131659644860579,0.152733068573695,-0.499698781722315,-0.471461372137536,-0.503251100114711,-0.281902246503874,0.694418911214378,-0.49477598364582,1.52056595043817,-0.401492168182139,0.846865248539322,0.690789336864378
"3772",10256,"162.567_220318","2022-10-10",-77.9630684656393,34.0678556151189,NA,0,0,"bigbay",1,0.648629355115635,1.11343062331131,-0.499698781722315,-0.830654259385485,0.238266426379033,-0.281902246503874,0.0118123553094401,-0.548215286088905,1.26110045300094,2.0613379640662,-0.803379805969155,-0.0102290240328169
"3774",10258,"162.567_220318","2022-10-07",-77.9585100202323,34.075180866784,NA,0,0,"bigbay",1,-2.1677574379821,-1.54696278231817,-0.499698781722315,-0.830654259385485,-0.503251100114711,1.45934164664248,2.08642412092483,1.07250200065249,1.99496523431977,1.90177816504594,0.133853432149606,-1.35746557288311
"3780",10264,"162.567_220318","2022-10-14",-77.9718078508148,34.0660106843057,NA,0,0,"bigbay",1,0.134337711175082,1.33513008578745,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,-0.839639494178615,-0.548215286088905,0.115720384497689,2.76165757329129,-0.577456566401872,-0.799657429279141
"3785",10269,"162.567_220318","2022-10-01",-77.9790155094125,34.0598682327316,NA,0,0,"bigbay",1,-3.55065058006999,-1.58391269182467,-0.499698781722315,2.71637541299543,-0.503251100114711,-0.281902246503874,1.7157405699196,2.68293014156912,0.885472705863388,-0.80878705549952,1.09807118509931,-0.393581010105157
"3786",10270,"162.567_220318","2022-10-19",-77.9753186588252,34.0595213371671,NA,0,0,"bigbay",1,-1.91140761040618,0.226632773406738,-0.499698781722315,0.561218142362602,-0.503251100114711,-0.281902246503874,-1.01214089659954,-0.548215286088905,0.973484402999306,-0.65982968828843,0.299263645076831,-0.302100359369445
