"","X","Bird.ID","Date","x","y","yearBinary","response","course","burn_stat","ndvi","perc_mpine","perc_grassy","perc_decid","perc_bf","perc_water","DTN_road","DTN_mpine","DTN_grassy","DTN_decid","DTN_bf","DTN_water","BurnDate1","BurnDate2","LastBurn"
"6895",37302,"163.822_220066","2022-10-10",-78.0216002282064,34.0544561538465,0,0,"allenscreek",1,0.680725872516632,0.240506336092949,0,0.77215188741684,0,0,62.5984191894531,11.6815710067749,60.1797790527344,0,45.3290252685547,368.718109130859,NA,NA,NA
"6896",37305,"163.822_220066","2022-10-26",-78.0140141140494,34.0582074338464,0,0,"allenscreek",1,0.682461559772491,0.455696195363998,0,0.607594907283783,0,0,53.3534965515137,8.24841690063477,69.6316452026367,0,39.3737831115723,143.504684448242,NA,NA,NA
"6897",37308,"163.822_220066","2022-07-24",-78.0190134293229,34.0569008607195,0,0,"allenscreek",1,0.686019837856293,0.253164559602737,0,0.746835470199585,0,0,67.6602630615234,11.9163618087769,74.7004852294922,0,68.3423004150391,291.715270996094,NA,NA,NA
"6898",37352,"163.822_220066","2022-08-29",-78.0152823894217,34.0591779095132,0,0,"allenscreek",1,0.694722712039948,0.0506329126656055,0,0.962025344371796,0,0,95.2384643554688,28.7708415985107,119.375938415527,0,53.605842590332,198.995178222656,NA,NA,NA
"6899",37384,"163.822_220066","2022-04-28",-78.0179712779687,34.0586407820446,0,0,"allenscreek",1,0.670780420303345,0.0632911399006844,0,0.962025344371796,0,0,95.4052352905273,23.1281547546387,111.634262084961,0,70.2932739257812,274.383148193359,NA,NA,NA
"6900",37394,"163.822_220066","2022-06-15",-78.019592822108,34.0567848815654,0,0,"allenscreek",1,0.678506255149841,0.202531650662422,0,0.797468364238739,0,0,75.0271224975586,14.8193845748901,85.7026214599609,0,75.8645095825195,314.170593261719,NA,NA,NA
"6901",37753,"163.832_220361","2022-05-06",-77.9846936663567,34.0499896931669,0,0,"campcrane",1,0.715242683887482,0,0,1,0,0,70.7954025268555,47.4221572875977,47.1166343688965,0,105.682029724121,121.30477142334,NA,NA,NA
"6902",37754,"163.832_220361","2022-07-26",-77.9671400947142,34.0554937923749,0,0,"campcrane",1,0.657872080802917,0.215189874172211,0,0.75949364900589,0,0,34.9884262084961,16.12327003479,652.682678222656,0,121.009124755859,152.355117797852,NA,NA,NA
"6903",37766,"163.832_220361","2022-06-03",-77.9775692320828,34.05519173899,0,0,"campcrane",1,0.657210111618042,0.354430377483368,0,0.620253145694733,0,0,40.767822265625,17.4096775054932,338.960998535156,0,135.448211669922,188.367874145508,NA,NA,NA
"6904",37777,"163.832_220361","2022-09-15",-77.9797570458892,34.0431224495197,0,0,"campcrane",1,0.433034896850586,0.329113930463791,0,0.151898726820946,0,0.506329119205475,30.7084045410156,0,276.595977783203,0.269034743309021,396.143371582031,8.98637294769287,NA,NA,NA
"6905",37784,"163.832_220361","2022-10-28",-77.9647155589367,34.0514907881631,0,0,"campcrane",1,-0.108770214021206,0,0,0,0,0.670886099338531,87.9053421020508,56.8447189331055,720.07470703125,56.1929359436035,297.975341796875,0,NA,NA,NA
"6906",37785,"163.832_220361","2022-04-25",-77.9837190746547,34.0481715639082,0,0,"campcrane",1,0.678164303302765,0,0,1,0,0,38.6582107543945,119.891265869141,93.4919204711914,0,189.710067749023,39.3130073547363,NA,NA,NA
"6907",37788,"163.832_220361","2022-08-09",-77.9789775134241,34.0499928265802,0,0,"campcrane",1,0.636208474636078,0.481012672185898,0,0.544303774833679,0,0,54.7944679260254,6.6558084487915,240.258575439453,0,157.219161987305,129.56233215332,NA,NA,NA
"6908",37790,"163.832_220361","2022-11-07",-77.964113936947,34.0546507983378,0,0,"campcrane",1,0.613097846508026,0.405063301324844,0,0.506329119205475,0,0,52.6993179321289,4.44755172729492,744.069946289062,0,167.838607788086,40.7323760986328,NA,NA,NA
"6909",37792,"163.832_220361","2022-06-30",-77.9749153947667,34.0431821295761,0,0,"campcrane",1,-0.116971619427204,0,0,0.0126582281664014,0,0.98734176158905,74.120491027832,42.1639137268066,427.877288818359,35.0589904785156,465.223175048828,0,NA,NA,NA
"6910",37801,"163.832_220361","2022-08-03",-77.9785354125508,34.0478388536868,0,0,"campcrane",1,0.641758680343628,0.189873412251472,0,0.822784781455994,0,0,51.8085517883301,21.0661964416504,267.034790039062,0,237.299911499023,75.4664688110352,NA,NA,NA
"6911",37805,"163.832_220361","2022-05-02",-77.9772347722328,34.055235460676,0,0,"campcrane",1,0.669174015522003,0.303797453641891,0,0.683544278144836,0,0,35.2255363464355,8.1763916015625,348.908752441406,0,123.918014526367,197.077163696289,NA,NA,NA
"6912",37807,"163.832_220361","2022-10-12",-77.9715850620432,34.0450390215771,0,0,"campcrane",1,-0.136072888970375,0,0,0,0,1,109.143112182617,62.8498573303223,522.932678222656,50.2084426879883,422.821441650391,0,NA,NA,NA
"6913",37808,"163.832_220361","2022-08-08",-77.9680446231833,34.0540241135787,0,1,"campcrane",1,0.610032916069031,0.151898726820946,0,0.417721509933472,0,0,39.1370735168457,15.9006185531616,624.62451171875,0,174.753219604492,101.609275817871,NA,NA,NA
"6914",37809,"163.832_220361","2022-09-15",-77.9768433509495,34.0554157845654,0,0,"campcrane",1,0.564694762229919,0.455696195363998,0,0.544303774833679,0,0,24.730037689209,3.3812427520752,362.961212158203,0,111.697578430176,201.214782714844,NA,NA,NA
"6915",37816,"163.832_220361","2022-06-30",-77.9823137660093,34.0499396099189,0,0,"campcrane",1,0.685548722743988,0,0,1,0,0,16.4779987335205,45.778148651123,127.261016845703,0,129.047973632812,110.345191955566,NA,NA,NA
"6916",37824,"163.832_220361","2022-06-18",-77.9798872691631,34.0417595025137,0,0,"campcrane",1,-0.142204359173775,0,0,0,0,1,78.4611511230469,48.4857025146484,298.784210205078,45.7663154602051,394.011688232422,0,NA,NA,NA
"6917",37825,"163.832_220361","2022-05-02",-77.9865648599807,34.0527712699091,0,0,"campcrane",1,0.72761082649231,0,0,0.949367105960846,0,0,56.8737373352051,35.2468490600586,40.4396743774414,0,34.8394660949707,245.299545288086,NA,NA,NA
"6918",37827,"163.832_220361","2022-06-22",-77.9764880576586,34.0436697336049,0,0,"campcrane",1,0.379201889038086,0.367088615894318,0,0.151898726820946,0,0.506329119205475,20.4429779052734,9.19602966308594,370.754241943359,2.64311575889587,419.414733886719,0,NA,NA,NA
"6919",37828,"163.832_220361","2022-08-10",-77.9723520746151,34.0530848616846,0,1,"campcrane",1,0.64232736825943,0.481012672185898,0,0.468354433774948,0,0,34.165901184082,7.30948638916016,469.056823730469,0,94.1246795654297,77.190544128418,NA,NA,NA
"6920",37833,"163.832_220361","2022-06-20",-77.9818107372235,34.0512851680258,0,0,"campcrane",1,0.657671570777893,0.455696195363998,0,0.556962013244629,0,0,40.9485206604004,5.68269395828247,142.801254272461,0,71.9768753051758,163.860824584961,NA,NA,NA
"6921",37836,"163.832_220361","2022-06-24",-77.964879480082,34.0548593377289,0,0,"campcrane",1,0.594517409801483,0.632911384105682,0,0.316455692052841,0,0,23.265344619751,6.20673418045044,720.674560546875,0,163.649536132812,70.5807876586914,NA,NA,NA
"6922",37840,"163.832_220361","2022-10-31",-77.9738433869938,34.0486942783799,0,0,"campcrane",1,0.635151982307434,0.341772139072418,0,0.607594907283783,0,0.126582279801369,45.8331184387207,13.3295364379883,420.384002685547,2.03146719932556,265.870330810547,0,NA,NA,NA
"6923",37844,"163.832_220361","2022-08-29",-77.9837396399258,34.0465109698779,0,0,"campcrane",1,0.602755308151245,0,0,0.253164559602737,0,0.810126602649689,89.0978622436523,134.069976806641,108.14478302002,14.0322341918945,240.98193359375,0,NA,NA,NA
"6924",37845,"163.832_220361","2022-09-26",-77.9700616752821,34.050831777813,0,0,"campcrane",1,0.520774841308594,0.341772139072418,0,0,0,0,7.35966730117798,4.8809494972229,540.027709960938,38.1951675415039,210.065322875977,45.3489265441895,NA,NA,NA
"6925",37847,"163.832_220361","2022-08-06",-77.9828525142709,34.0437052990178,0,0,"campcrane",1,-0.164086371660233,0,0,0,0,1,113.581878662109,96.4785919189453,172.620208740234,70.8311462402344,293.211151123047,0,NA,NA,NA
"6926",37851,"163.832_220361","2022-07-22",-77.9629129985982,34.052936417479,0,0,"campcrane",1,-0.106012389063835,0,0,0,0,0.75949364900589,104.225128173828,56.8520736694336,788.958190917969,39.4761619567871,230.671051025391,0,NA,NA,NA
"6927",37852,"163.832_220361","2022-04-08",-77.9781498144417,34.0418811869151,0,0,"campcrane",1,-0.128713428974152,0.0126582281664014,0,0,0,0.98734176158905,68.9995727539062,42.7734985351562,348.246307373047,63.5949287414551,451.406555175781,0,NA,NA,NA
"6928",37855,"163.832_220361","2022-09-13",-77.9614676001063,34.0559342221128,0,0,"campcrane",1,0.580956697463989,0.0126582281664014,0,0.645569622516632,0,0.316455692052841,71.5819931030273,28.710412979126,757.247802734375,0.865496456623077,117.464736938477,1.88964021205902,NA,NA,NA
"6929",37868,"163.832_220361","2022-08-07",-77.9637770909467,34.05374958667,0,0,"campcrane",1,0.56338506937027,0.0253164563328028,0,0.392405062913895,0,0.113924048841,73.647102355957,17.4367504119873,765.01904296875,0,199.565368652344,17.5433349609375,NA,NA,NA
"6930",37871,"163.832_220361","2022-08-05",-77.9853815308981,34.0508561440719,0,0,"campcrane",1,0.713626801967621,0,0.0759493634104729,0.924050629138947,0,0,48.4536209106445,34.7479705810547,20.9085807800293,0,66.8416442871094,156.871353149414,NA,NA,NA
"6931",37880,"163.832_220361","2022-09-23",-77.9618437103129,34.0534542061632,0,0,"campcrane",1,-0.0920802280306816,0,0,0,0,0.98734176158905,119.705841064453,70.2058334350586,825.472595214844,46.0866470336914,216.593673706055,0,NA,NA,NA
"6932",37881,"163.832_220361","2022-06-08",-77.9835578670071,34.0494274425105,0,0,"campcrane",1,0.686492919921875,0,0,1,0,0,31.5064010620117,64.775016784668,94.0151443481445,0,151.818786621094,95.2677230834961,NA,NA,NA
"6933",37899,"163.832_220361","2022-09-12",-77.9809882148178,34.0454851122408,0,0,"campcrane",1,-0.0772494897246361,0,0,0.164556965231895,0,0.860759496688843,38.4487266540527,33.1630325317383,205.969360351562,14.9182910919189,306.938659667969,0,NA,NA,NA
"6934",37902,"163.832_220361","2022-06-29",-77.9828133649209,34.0463657475431,0,0,"campcrane",1,0.382010102272034,0,0,0.0506329126656055,0,0.98734176158905,87.8171463012695,104.472061157227,137.669418334961,27.4781055450439,264.602722167969,0,NA,NA,NA
"6935",37904,"163.832_220361","2022-08-04",-77.9722939590061,34.0538363670386,0,1,"campcrane",1,0.652903914451599,0.721518993377686,0,0.240506336092949,0,0,13.9195384979248,0,482.315887451172,0.579724669456482,67.8698883056641,109.130325317383,NA,NA,NA
"6936",37910,"163.832_220361","2022-07-20",-77.9718777149693,34.0499682870189,0,0,"campcrane",1,0.597001910209656,0.0759493634104729,0,0.392405062913895,0,0.518987357616425,33.7797622680664,24.3843288421631,476.910980224609,8.56007099151611,214.946365356445,0,NA,NA,NA
"6937",37911,"163.832_220361","2022-08-01",-77.9715921355087,34.0501453936672,0,0,"campcrane",1,0.564985513687134,0.0759493634104729,0,0.392405062913895,0,0.455696195363998,44.8309555053711,23.165246963501,488.469665527344,9.40849208831787,217.903411865234,0,NA,NA,NA
"6938",37912,"163.832_220361","2022-11-07",-77.982448638187,34.0507265909945,0,0,"campcrane",1,0.670662820339203,0.151898726820946,0,0.848101258277893,0,0,48.4980316162109,17.9498348236084,117.554679870605,0,98.1511688232422,143.021087646484,NA,NA,NA
"6939",37917,"163.832_220361","2022-06-17",-77.9726873747669,34.0474051251104,0,0,"campcrane",1,0.539353132247925,0.620253145694733,0,0.0253164563328028,0,0.379746824502945,12.446681022644,0,464.429443359375,29.9855690002441,314.449951171875,12.7770557403564,NA,NA,NA
"6940",37921,"163.832_220361","2022-10-10",-77.9719910609779,34.0511723358168,0,0,"campcrane",1,0.574369728565216,0.278481006622314,0,0.544303774833679,0,0.202531650662422,46.2331848144531,9.09686088562012,476.937896728516,0,168.331146240234,11.2231321334839,NA,NA,NA
"6941",37922,"163.832_220361","2022-10-12",-77.9842809652214,34.0469057483407,0,0,"campcrane",1,0.646738111972809,0,0,0.556962013244629,0,0.481012672185898,88.4229049682617,161.868942260742,84.9133377075195,2.67219209671021,214.899932861328,0,NA,NA,NA
"6942",37925,"163.832_220361","2022-05-06",-77.960178997505,34.0549297503886,0,0,"campcrane",1,-0.0499119907617569,0,0,0.101265825331211,0,0.898734152317047,131.711868286133,82.3937225341797,818.381408691406,28.8545627593994,173.897079467773,0,NA,NA,NA
"6943",37933,"163.832_220361","2022-09-04",-77.9609531605285,34.0558679665366,0,0,"campcrane",1,0.599462985992432,0,0,0.518987357616425,0,0.455696195363998,87.4558181762695,40.2307090759277,769.451171875,0,124.650238037109,0,NA,NA,NA
"6944",37936,"163.832_220361","2022-06-08",-77.9779617533518,34.0478263450524,0,0,"campcrane",1,0.620902895927429,0.417721509933472,0,0.582278490066528,0,0,35.9246025085449,17.375524520874,290.117126464844,0,249.14665222168,74.2165451049805,NA,NA,NA
"6945",37937,"163.832_220361","2022-07-27",-77.9809425927275,34.0436788983139,0,0,"campcrane",1,-0.0778037384152412,0,0,0.202531650662422,0,0.835443019866943,63.8787269592285,32.8542709350586,229.885452270508,13.6961345672607,356.641906738281,0,NA,NA,NA
"6946",37940,"163.832_220361","2022-09-10",-77.972429305475,34.0540300133524,0,1,"campcrane",1,0.605776011943817,0.734177231788635,0,0.265822798013687,0,0,8.43975162506104,0,478.983154296875,4.64690351486206,57.9638061523438,117.343215942383,NA,NA,NA
"6947",37945,"163.832_220361","2022-06-27",-77.9731650379127,34.0516367784454,0,0,"campcrane",1,0.685674965381622,0.126582279801369,0,0.848101258277893,0,0.0253164563328028,57.4794807434082,22.3272666931152,437.685821533203,0,145.070526123047,32.6111717224121,NA,NA,NA
"6948",37950,"163.832_220361","2022-10-17",-77.9798099011727,34.0455296086979,0,0,"campcrane",1,0.643903970718384,0.316455692052841,0,0.544303774833679,0,0.177215188741684,16.8821334838867,6.90841674804688,245.575332641602,0,313.746337890625,21.3608150482178,NA,NA,NA
"6949",37954,"163.832_220361","2022-08-05",-77.9706856152022,34.0503659043284,0,0,"campcrane",1,0.518388748168945,0.189873412251472,0,0.151898726820946,0,0.151898726820946,19.9616222381592,8.22972869873047,516.876586914062,10.844633102417,213.026168823242,17.1722087860107,NA,NA,NA
"6950",37957,"163.832_220361","2022-10-07",-77.9821604407366,34.0430457463016,0,0,"campcrane",1,-0.172823056578636,0,0,0,0,1,108.145408630371,79.2623519897461,209.433990478516,61.4751434326172,315.169067382812,0,NA,NA,NA
"6951",37961,"163.832_220361","2022-07-26",-77.9842543670481,34.0499537672825,0,0,"campcrane",1,0.702070653438568,0,0,1,0,0,59.6317710876465,48.1290969848633,66.2373428344727,0,123.810813903809,112.734313964844,NA,NA,NA
"6952",37965,"163.832_220361","2022-06-03",-77.9721314223895,34.0474787223208,0,0,"campcrane",1,0.617330372333527,0.354430377483368,0,0.113924048841,0,0.556962013244629,17.2555999755859,1.99369287490845,487.422271728516,13.966046333313,316.807891845703,0,NA,NA,NA
"6953",37970,"163.832_220361","2022-10-19",-77.9706174110999,34.0474636562091,0,0,"campcrane",1,-0.0707685723900795,0,0,0.0253164563328028,0,0.974683523178101,53.6047286987305,45.1580352783203,537.98681640625,25.0169067382812,328.075866699219,0,NA,NA,NA
"6954",37971,"163.832_220361","2022-11-04",-77.9778691534329,34.0498413161131,0,0,"campcrane",1,0.639301419258118,0.518987357616425,0,0.531645596027374,0,0,46.8595504760742,7.10193538665771,275.642608642578,0,186.974487304688,128.762969970703,NA,NA,NA
"6955",37972,"163.832_220361","2022-09-06",-77.9674665208036,34.053317450317,0,0,"campcrane",1,0.630541682243347,0.151898726820946,0,0.493670880794525,0,0,43.0413246154785,14.9946365356445,636.851501464844,0,200.692001342773,72.0717086791992,NA,NA,NA
"6956",37973,"163.832_220361","2022-08-09",-77.9700303697801,34.0550936851623,0,1,"campcrane",1,0.62749832868576,0.329113930463791,0,0.481012672185898,0,0,31.9821338653564,18.555944442749,570.888366699219,0,92.550537109375,181.476837158203,NA,NA,NA
"6957",37976,"163.832_220361","2022-07-25",-77.9680823941774,34.0504236919117,0,0,"campcrane",1,0.508563280105591,0,0,0,0,0.531645596027374,54.2036209106445,37.8709869384766,603.664611816406,57.5793991088867,261.790466308594,0,NA,NA,NA
"6958",37977,"163.832_220361","2022-09-28",-77.9808424453414,34.0481183958256,0,0,"campcrane",1,0.641031861305237,0,0,0.98734176158905,0,0.0126582281664014,42.6736106872559,73.7698974609375,191.427658081055,0,204.175415039062,33.1926689147949,NA,NA,NA
"6959",37980,"163.832_220361","2022-07-25",-77.9691426367702,34.0533751229836,0,0,"campcrane",1,0.610427141189575,0.291139245033264,0,0.367088615894318,0,0,30.8787631988525,10.3556079864502,579.994812011719,0,151.52262878418,109.95093536377,NA,NA,NA
"6960",37981,"163.832_220361","2022-09-13",-77.9738659194429,34.0439440038936,0,0,"campcrane",1,-0.10432031750679,0.0126582281664014,0,0.101265825331211,0,0.911392390727997,77.370719909668,33.4826011657715,457.336059570312,21.6411743164062,458.837890625,0,NA,NA,NA
"6961",37983,"163.832_220361","2022-06-06",-77.9721751748572,34.052393624514,0,0,"campcrane",1,0.613834202289581,0.455696195363998,0,0.468354433774948,0,0,37.214038848877,4.17776107788086,470.390197753906,0,118.823036193848,52.8030395507812,NA,NA,NA
"6962",37984,"163.832_220361","2022-07-06",-77.9738401154691,34.0443778493655,0,0,"campcrane",1,0.162360042333603,0.139240503311157,0,0.278481006622314,0,0.594936728477478,67.661750793457,21.812572479248,453.681304931641,9.24311351776123,442.751983642578,0,NA,NA,NA
"6963",37985,"163.832_220361","2022-09-14",-77.9654601664966,34.0512270484063,0,0,"campcrane",1,-0.116988889873028,0,0,0,0,0.734177231788635,69.9966583251953,63.1744842529297,696.625,42.5778465270996,305.463439941406,0,NA,NA,NA
"6964",37987,"163.832_220361","2022-06-29",-77.9821278545791,34.0450062808617,0,0,"campcrane",1,-0.119303651154041,0,0,0,0,1,75.8849411010742,70.536003112793,175.152206420898,52.0125198364258,323.5703125,0,NA,NA,NA
"6965",37990,"163.832_220361","2022-08-28",-77.9734978668705,34.0446604525308,0,0,"campcrane",1,0.289257347583771,0.126582279801369,0,0.240506336092949,0,0.658227860927582,61.4164810180664,7.91405630111694,461.968780517578,0,426.440124511719,0.589362680912018,NA,NA,NA
"6966",37992,"163.832_220361","2022-09-20",-77.9654013894365,34.0509974903753,0,0,"campcrane",1,-0.126367777585983,0,0,0,0,0.835443019866943,72.684944152832,57.7904853820801,696.389526367188,46.8331871032715,311.303894042969,0,NA,NA,NA
"6967",37994,"163.832_220361","2022-09-20",-77.9762493975648,34.0425405555261,0,0,"campcrane",1,-0.120122611522675,0,0,0,0,1,69.1265716552734,58.3132095336914,398.484954833984,51.4967765808105,468.044952392578,0,NA,NA,NA
"6968",37995,"163.832_220361","2022-07-06",-77.9715751315265,34.0492093282785,0,0,"campcrane",1,0.685156285762787,0,0,0.329113930463791,0,0.594936728477478,47.2663154602051,36.1928443908691,491.096343994141,5.92777299880981,248.963958740234,0,NA,NA,NA
"6969",37996,"163.832_220361","2022-09-06",-77.9794316218125,34.0444787578497,0,0,"campcrane",1,0.704298317432404,0.683544278144836,0,0.303797453641891,0,0.0379746817052364,20.2498092651367,0,267.263122558594,0.688580632209778,355.571105957031,31.5603141784668,NA,NA,NA
"6970",38380,"163.846_220184","2023-05-23",-78.0198007168036,34.057325061844,1,0,"allenscreek",1,0.662812173366547,0,0,1,0,0,97.1146621704102,37.8727416992188,71.7773056030273,0,98.0051345825195,322.296813964844,NA,NA,NA
"6971",38396,"163.846_220184","2023-05-22",-78.0193981336944,34.0569116314977,1,0,"allenscreek",1,0.67623496055603,0.177215188741684,0,0.822784781455994,0,0,73.8463439941406,15.9682025909424,82.4902114868164,0,74.6310577392578,303.239196777344,NA,NA,NA
"6972",38424,"163.846_220184","2023-03-16",-78.0199913744157,34.0558215411888,1,0,"allenscreek",1,0.704945862293243,0.354430377483368,0,0.632911384105682,0,0,60.5545539855957,7.63942623138428,82.0193328857422,0,60.9419975280762,325.450897216797,NA,NA,NA
"6973",38484,"163.846_220184","2022-12-29",-78.0166635262485,34.0574863851104,0,0,"allenscreek",1,0.691866040229797,0.189873412251472,0,0.822784781455994,0,0,60.7548828125,22.9866771697998,82.0968627929688,0,89.67919921875,215.609329223633,NA,NA,NA
"6974",38503,"163.846_220184","2023-05-22",-78.0214923991688,34.0544857407508,1,0,"allenscreek",1,0.683485746383667,0.341772139072418,0,0.670886099338531,0,0,62.2953414916992,18.9735450744629,57.3429870605469,0,53.2538528442383,372.339019775391,NA,NA,NA
"6975",38504,"163.846_220184","2023-02-23",-78.0212579958686,34.053058246524,1,0,"allenscreek",1,0.666647732257843,0.632911384105682,0,0.0253164563328028,0.316455692052841,0,12.184100151062,0,38.4289588928223,34.9856376647949,2.77203774452209,336.505981445312,NA,NA,NA
"6976",39266,"163.882_220193","2023-08-06",-77.9805758395039,34.0749640709469,1,0,"darkbranch",1,0.635747969150543,0.0126582281664014,0,0.98734176158905,0,0,91.3674392700195,34.7807846069336,61.9177131652832,0,152.068450927734,124.465774536133,NA,NA,NA
"6977",39293,"163.882_220193","2023-06-14",-77.9843131674479,34.0785452596762,1,0,"darkbranch",1,0.728949666023254,0.164556965231895,0,0.848101258277893,0,0,22.8084487915039,17.0037174224854,141.29621887207,0,238.542083740234,104.520751953125,NA,NA,NA
"6978",39303,"163.882_220193","2023-08-10",-77.9663509874479,34.0735825601014,1,0,"darkbranch",1,0.168244540691376,0,0,0.139240503311157,0,0.088607594370842,108.050384521484,81.571662902832,335.104278564453,24.4942226409912,185.874664306641,1.3930332660675,NA,NA,NA
"6979",39304,"163.882_220193","2023-03-08",-77.9743197485441,34.0951473710129,1,0,"darkbranch",1,0.422054797410965,0.481012672185898,0,0.544303774833679,0,0,93.8726959228516,0,874.330505371094,4.80936908721924,97.003288269043,569.117431640625,NA,NA,NA
"6980",39326,"163.882_220193","2023-04-05",-77.9608238759359,34.078068686756,1,0,"darkbranch",1,0.616963982582092,0.607594907283783,0,0.506329119205475,0,0,42.9503746032715,8.24968719482422,576.382568359375,0,98.2812423706055,106.42212677002,NA,NA,NA
"6981",39333,"163.882_220193","2023-01-10",-77.9567374552031,34.0768692921457,1,0,"darkbranch",1,0.595285654067993,0.392405062913895,0,0.088607594370842,0.0759493634104729,0.0126582281664014,129.678207397461,0.20183290541172,682.504455566406,23.5331115722656,21.9969463348389,29.9193496704102,NA,NA,NA
"6982",39341,"163.882_220193","2023-08-02",-77.9846057762654,34.0796467465566,1,0,"darkbranch",1,0.702475190162659,0.430379748344421,0,0.594936728477478,0,0,37.8630142211914,12.5264902114868,189.105834960938,0,203.376312255859,146.473922729492,NA,NA,NA
"6983",39342,"163.882_220193","2023-05-18",-77.9716457162445,34.0776410160887,1,0,"darkbranch",1,0.69310450553894,0.265822798013687,0,0.75949364900589,0,0,53.1280784606934,17.7980690002441,277.985687255859,0,214.182708740234,85.408073425293,NA,NA,NA
"6984",39344,"163.882_220193","2023-06-15",-77.973549543847,34.0755526093333,1,0,"darkbranch",1,0.310628652572632,0,0,0.0506329126656055,0,0.113924048841,62.4311218261719,43.3696403503418,172.280227661133,34.1290588378906,240.182357788086,13.4445953369141,NA,NA,NA
"6985",39345,"163.882_220193","2023-03-23",-77.9795752383525,34.0756363026735,1,0,"darkbranch",1,0.648317992687225,0.101265825331211,0,0.898734152317047,0,0,49.4408149719238,22.3799495697021,91.3240661621094,0,193.813278198242,93.1172637939453,NA,NA,NA
"6986",39346,"163.882_220193","2023-06-09",-77.9625791431372,34.0746678794705,1,0,"darkbranch",1,0.251452952623367,0.139240503311157,0,0,0,0.0632911399006844,69.9078216552734,20.9512710571289,468.493377685547,106.58765411377,160.927825927734,21.3466644287109,NA,NA,NA
"6987",39351,"163.882_220193","2023-06-22",-77.9787882939757,34.0801857711536,1,0,"darkbranch",1,0.69337010383606,0.544303774833679,0,0.481012672185898,0,0,34.6064033508301,6.24074792861938,249.505905151367,0,48.252311706543,190.161514282227,NA,NA,NA
"6988",39355,"163.882_220193","2023-08-07",-77.9587136648236,34.0778717269732,1,0,"darkbranch",1,0.539120256900787,0.949367105960846,0,0,0.0506329126656055,0,107.965690612793,0,635.229736328125,45.124439239502,31.9759979248047,82.0756759643555,NA,NA,NA
"6989",39358,"163.882_220193","2023-06-16",-77.9815975922588,34.0739391448249,1,0,"darkbranch",1,0.599305927753448,0.164556965231895,0.126582279801369,0.721518993377686,0,0,58.4446067810059,15.7452554702759,22.8162326812744,0,99.126220703125,128.112548828125,NA,NA,NA
"6990",39360,"163.882_220193","2023-07-10",-77.9803477307196,34.0743482680935,1,0,"darkbranch",1,0.611487865447998,0.202531650662422,0,0.797468364238739,0,0,99.4871597290039,8.09070491790771,38.5350914001465,0,145.305267333984,112.354141235352,NA,NA,NA
"6991",39367,"163.882_220193","2023-08-13",-77.9687901597212,34.0754159299746,1,0,"darkbranch",1,0.380586892366409,0.215189874172211,0,0.0506329126656055,0,0.0253164563328028,76.7507858276367,14.7518644332886,284.650299072266,15.6528367996216,166.097473144531,26.5144958496094,NA,NA,NA
"6992",39371,"163.882_220193","2023-04-25",-77.9757502206147,34.0782793989772,1,0,"darkbranch",1,0.653451263904572,0.620253145694733,0,0.455696195363998,0,0,26.1075992584229,9.88092041015625,254.996505737305,0,107.871025085449,81.4778289794922,NA,NA,NA
"6993",39378,"163.882_220193","2023-01-23",-77.969198333536,34.0744282789423,1,0,"darkbranch",1,0.182538419961929,0,0,0,0,0.126582279801369,113.83585357666,56.5569915771484,254.275085449219,56.0916290283203,202.966415405273,0,NA,NA,NA
"6994",39380,"163.882_220193","2023-02-15",-77.9615421928292,34.086489059386,1,0,"darkbranch",1,0.562074780464172,0.481012672185898,0,0,0,0,55.1149940490723,7.81147956848145,774.221618652344,61.4450454711914,56.4426460266113,407.519012451172,NA,NA,NA
"6995",39382,"163.882_220193","2023-01-17",-77.9807287281188,34.0754548818176,1,0,"darkbranch",1,0.652185142040253,0,0,1,0,0,86.8296051025391,51.7719535827637,68.5571899414062,0,160.154159545898,132.357696533203,NA,NA,NA
"6996",39385,"163.882_220193","2023-02-06",-77.9694882458061,34.0770567042156,1,0,"darkbranch",1,0.574546575546265,0.253164559602737,0,0.493670880794525,0,0,41.7319068908691,24.2374572753906,307.346527099609,0.985058128833771,151.778945922852,50.5866813659668,NA,NA,NA
"6997",39388,"163.882_220193","2023-06-03",-77.9830458026527,34.0776433169118,1,0,"darkbranch",1,0.681620001792908,0.215189874172211,0,0.822784781455994,0,0,58.8299293518066,15.4592037200928,98.8310012817383,0,214.094375610352,99.1145706176758,NA,NA,NA
"6998",39401,"163.882_220193","2023-07-05",-77.9807351067652,34.0751480202332,1,0,"darkbranch",1,0.635165691375732,0,0,1,0,0,91.1010284423828,44.6178131103516,65.559326171875,0,154.009429931641,131.191299438477,NA,NA,NA
"6999",39403,"163.882_220193","2023-08-06",-77.9634127130248,34.0746065487506,1,0,"darkbranch",1,0.350195407867432,0.215189874172211,0,0,0,0.0379746817052364,70.8569259643555,6.66785478591919,440.680145263672,92.5842895507812,150.489883422852,28.2305316925049,NA,NA,NA
"7000",39407,"163.882_220193","2023-07-31",-77.9843327581552,34.0791125056522,1,0,"darkbranch",1,0.725254714488983,0.341772139072418,0,0.683544278144836,0,0,34.5387191772461,4.74323701858521,165.434097290039,0,222.555252075195,126.173721313477,NA,NA,NA
