"","X","Bird.ID","Date","x","y","week","yearBinary","response","course","burn_stat","ndvi","perc_mpine","perc_grassy","perc_decid","perc_bf","perc_water","DTN_road","DTN_mpine","DTN_grassy","DTN_decid","DTN_bf","DTN_water"
"3514",9695,"162.515_220688","2023-01-23",-77.995573685508,34.0835202599109,4,1,1,"bluepond",1,1.09704494228059,1.2612302069659,-0.499698781722315,-0.695956936577791,-0.256078573097873,-0.281902246503874,-1.01499601198877,-0.548215286088905,1.09237207739541,0.137327066730057,-0.529959276812485,-1.05873571692284
"3521",9702,"162.515_220688","2023-01-19",-77.9961896558068,34.0827199941797,3,1,1,"bluepond",0,0.903508001690357,0.706981637769795,-0.499698781722315,-0.830654259385485,-0.503251100114711,1.45934164664248,-0.250926989660047,-0.548215286088905,0.945683133949762,0.493471841336379,-0.0336428507210431,-1.19024900317483
"3528",9709,"162.515_220688","2023-01-25",-77.9945964559211,34.0836957754998,4,1,1,"bluepond",1,1.43019481112963,1.2612302069659,-0.499698781722315,-0.695956936577791,0.732611516783894,-0.281902246503874,-0.887781161515104,-0.548215286088905,1.12383307474065,-0.311478248106032,-0.988721952737734,-1.03239469533487
"3540",9721,"162.515_220688","2023-01-23",-77.9898604977404,34.0892043152718,NA,1,0,"bluepond",0,-0.0355999772523108,-1.43611305379867,-0.499698781722315,2.58167818268375,-0.503251100114711,-0.281902246503874,0.461732620957122,0.948705003018935,1.92294398683416,-0.80878705549952,0.109960444094807,0.74861222212357
"3546",9727,"162.515_220688","2023-01-02",-78.004808711353,34.0868473851005,NA,1,0,"bluepond",1,1.10940381769295,0.411382296472103,-0.499698781722315,0.291823470319781,-0.503251100114711,-0.281902246503874,-0.804407203431479,-0.517560653111224,0.0752622819040021,-0.80878705549952,0.662703487398795,1.71124986086294
"3554",9735,"162.515_220688","2023-01-18",-77.9961513525413,34.083872927527,3,1,1,"bluepond",1,1.34773571288877,0.448332235882879,-0.499698781722315,0.291823470319781,-0.503251100114711,-0.281902246503874,-0.0829095959145845,-0.548215286088905,1.17943039742889,-0.487586286701639,-0.349175398100367,-0.858034080001531
"3559",9740,"162.515_220688","2023-01-11",-77.9947208564183,34.0841968984151,2,1,1,"bluepond",1,1.13568586224046,0.780881516591347,-0.499698781722315,-0.112268484889587,0.732611516783894,-0.281902246503874,0.0279906549525344,-0.496451863728754,1.24202233111875,-0.80878705549952,-0.96295221804936,-0.838385013647167
"3561",9742,"162.515_220688","2023-01-25",-77.9977245637161,34.0832535847927,NA,1,0,"bluepond",1,1.53845921678343,0.337482591639063,-0.499698781722315,0.471419953584903,-0.503251100114711,-0.281902246503874,-0.054478890789721,-0.226410902312499,1.11064985723052,-0.80878705549952,0.482772194693689,-0.776307130360632
"3583",9764,"162.515_220688","2023-01-19",-78.0046595525502,34.0713284078931,NA,1,0,"bluepond",1,0.9079934563651,-0.80796457315817,-0.499698781722315,1.818393313799,-0.503251100114711,-0.281902246503874,1.54401375244829,-0.208307983699019,-0.668453162527437,-0.80878705549952,-0.0380718408832629,-0.457847477909804
"3605",9786,"162.515_220688","2023-01-30",-77.994738204948,34.0810561142711,NA,1,0,"bluepond",0,-0.61496757706433,-0.364565735200139,-0.499698781722315,-0.830654259385485,-0.503251100114711,4.63455084351487,0.952723172834482,0.0221120298348162,0.613491861527648,0.879548930252636,-0.11394591251115,-1.3592962046628
"3606",10015,"162.533_220880","2023-01-18",-77.9853101127361,34.0633663651907,NA,1,0,"bigbay",1,-2.87189162009574,-1.10356387095874,-0.499698781722315,2.08778777442238,-0.503251100114711,-0.281902246503874,1.29685816534006,0.0465737492595989,0.532049048856687,-0.80878705549952,0.00724250561767245,-0.319067327315131
"3611",10020,"162.533_220880","2023-01-03",-77.9743532147426,34.061371705671,1,1,1,"bigbay",0,0.0178931380536521,0.928681100245939,-0.499698781722315,-0.291864968154706,-0.503251100114711,-0.281902246503874,-0.893066661529265,-0.548215286088905,0.633556739141683,-0.626751767739107,-0.505449347812951,-0.904166283821666
"3612",10021,"162.533_220880","2023-01-30",-77.9748887651059,34.0638096384048,NA,1,0,"bigbay",1,0.632431752567658,1.03953074448976,-0.499698781722315,-0.471461372137536,-0.503251100114711,-0.281902246503874,-0.535677915040469,-0.548215286088905,0.161521004949095,-0.214740643901649,0.113662544566705,-0.364986114088462
"3614",10023,"162.533_220880","2023-01-27",-77.9747785912841,34.0598636228491,4,1,1,"bigbay",0,0.746981219179004,0.780881516591347,-0.499698781722315,-0.202066726522147,-0.503251100114711,-0.281902246503874,-0.766052613193498,-0.548215286088905,0.913487657745832,-0.44643256265835,-0.0510413585284733,-0.5177006396335
"3615",10024,"162.533_220880","2023-01-06",-77.9747406994472,34.0607553633348,1,1,1,"bigbay",0,-0.148134580068568,0.263582712817511,-0.499698781722315,0.471419953584903,-0.503251100114711,-0.281902246503874,-1.05915367935352,-0.548215286088905,0.760727827065049,-0.652321353652918,-0.243808399799999,-0.679276177027253
"3618",10027,"162.533_220880","2023-01-06",-77.9766972401747,34.0717965905724,NA,1,0,"bigbay",0,1.14574241817362,-0.29066585637859,1.41848957028883,-0.112268484889587,-0.503251100114711,-0.281902246503874,2.43668190206754,-0.0167309471557158,-0.978315156331956,-0.431522618126458,0.214487136082597,-0.448395764368523
"3623",10032,"162.533_220880","2023-01-16",-77.9775722102595,34.0674017132613,NA,1,0,"bigbay",1,-0.899563220361254,1.33513008578745,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,-0.797357363693575,-0.548215286088905,-0.627571661705487,0.0445405018382698,-0.0402974217996311,0.340850704756482
"3624",10033,"162.533_220880","2023-01-23",-77.9732293199504,34.0701661357826,NA,1,0,"bigbay",1,-0.506201031215506,1.33513008578745,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,-0.977814715084626,-0.548215286088905,-0.469821800434225,0.784334614001551,1.14915562357652,-0.908438203715146
